,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200
720575940617000768,10.6,18.5,28.5,38.1,48.3,58.8,70.6,80.8,88.9,103.5,108.5,120.5,129.6,144.1,153.2,157.3,169.7,174.9,185.4,202.1
720575940617373268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.2
720575940617488477,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.5,1.2,1.3,2.2,1.7,2.1,3.9,3.8,4.0,4.4,5.0,6.4
720575940617494877,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.6,0.8,1.9,2.3,3.7,4.1,4.8,5.4,6.9,7.3,8.1,9.3,10.2
720575940617497437,0.0,0.0,0.0,0.0,0.4,0.3,1.0,1.2,0.6,0.4,0.1,0.4,0.2,0.3,0.0,0.0,0.1,0.0,0.0,0.1
720575940617552057,0.0,0.0,0.0,0.3,4.4,13.5,21.2,27.4,30.6,34.6,37.3,38.8,40.9,43.7,45.0,45.5,47.3,47.7,48.5,49.5
720575940617593233,0.0,0.0,0.0,0.1,0.4,3.7,6.1,11.7,17.2,19.8,24.0,29.2,31.3,34.1,36.9,39.7,43.4,45.3,47.1,49.9
720575940617629841,0.0,0.0,0.0,1.4,6.0,13.4,18.8,24.9,31.2,36.0,39.0,42.9,43.5,46.7,49.5,52.1,53.4,54.7,56.6,57.3
720575940617672920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
720575940617937543,8.3,20.7,27.6,39.8,46.1,63.0,69.2,78.4,89.2,96.0,110.5,115.1,124.8,147.2,149.6,166.4,161.1,177.1,179.1,194.8
720575940618116569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
720575940618153105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
720575940618165019,0.0,0.0,0.0,0.0,1.4,4.2,10.3,29.0,40.7,51.2,69.5,73.5,78.1,77.6,87.7,87.1,94.8,95.3,98.4,102.6
720575940618238523,0.0,0.0,0.1,3.2,15.4,30.1,40.8,44.7,50.8,53.3,56.1,57.0,56.2,58.6,63.0,61.7,64.8,63.6,62.3,62.9
720575940618472261,0.0,0.0,0.0,0.0,0.5,1.0,4.0,9.2,13.5,17.5,25.0,28.1,30.4,30.6,35.5,36.6,39.1,41.3,44.3,47.4
720575940618574749,0.0,0.0,0.0,0.5,5.4,16.5,22.0,23.3,23.7,25.0,27.6,28.3,30.9,30.6,32.3,31.9,33.7,34.0,34.6,37.5
720575940618696989,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.2,0.5,0.9,2.5,3.6,3.8,5.8,8.6,11.3,14.2,15.3,18.3
720575940618726171,0.0,0.0,0.0,0.7,5.3,16.7,24.8,30.9,35.0,37.7,40.6,43.2,44.5,46.0,48.0,48.9,51.2,51.8,53.2,55.5
720575940618800064,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,2.6,2.7,2.3,4.6,3.4,3.6,3.9,3.7,3.2,3.9,4.6,3.6
720575940619114048,0.0,0.0,0.0,0.3,3.2,10.1,16.1,20.3,22.2,25.5,27.5,28.9,29.9,32.4,33.4,34.2,35.6,36.4,36.6,38.7
720575940619173534,0.0,0.0,0.0,0.3,2.5,8.8,12.7,16.8,18.3,20.6,22.0,23.6,25.0,25.9,27.2,27.7,28.9,29.8,30.0,30.7
720575940619473624,0.0,0.0,0.0,0.0,0.4,1.6,3.2,8.5,11.4,15.3,16.5,18.5,20.6,22.3,24.7,24.6,25.1,26.0,28.1,30.3
720575940619549598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
720575940619588568,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,1.4,2.3,4.4,8.4,10.3,12.6,15.7,19.1,22.5,25.4,27.6,30.6
720575940619671616,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.4,2.9,3.9,5.7,6.9,6.4,6.2,7.5,7.2,9.1,8.4,9.8,11.9
720575940619675200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1
720575940619877396,0.0,0.0,0.3,3.7,19.8,43.9,60.6,69.0,74.2,81.7,86.6,87.0,90.8,94.0,97.1,99.4,101.8,100.6,101.7,104.9
720575940619898526,0.0,0.0,0.0,0.0,0.6,1.9,2.6,3.1,3.4,2.3,3.6,2.9,3.1,3.6,3.9,3.2,3.9,5.0,3.2,5.0
720575940619973712,0.5,12.2,27.9,42.2,51.9,62.9,70.0,78.3,83.4,89.5,93.9,99.8,103.7,106.1,110.5,113.6,116.5,118.9,121.9,125.1
720575940620025620,0.0,0.0,0.0,0.0,0.3,0.4,1.9,5.0,7.5,9.6,14.4,16.3,17.3,17.3,20.2,21.1,22.5,23.3,24.7,26.6
720575940620031366,0.0,0.0,0.0,0.1,1.4,4.2,10.0,18.8,24.9,30.5,34.7,37.6,39.0,42.0,42.7,44.5,45.8,46.4,50.1,50.2
720575940620124143,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940620170887,0.0,0.0,0.0,0.0,0.1,0.2,0.8,2.0,3.3,5.4,7.5,10.0,11.5,13.5,15.7,17.1,18.2,19.8,22.0,24.4
720575940620271636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.0,0.0,0.2,0.2,0.4
720575940620274085,0.0,0.0,0.1,6.6,22.1,46.8,60.5,69.4,74.9,80.7,83.2,85.9,89.0,92.2,95.0,96.4,97.2,100.3,100.4,101.1
720575940620292116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
720575940620297819,0.0,0.0,0.0,0.0,0.3,0.3,0.6,0.5,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0
720575940620335269,0.0,0.0,0.0,0.0,0.5,1.5,4.4,10.6,15.3,21.3,28.7,32.3,35.0,36.4,39.8,40.5,45.3,45.7,49.3,51.1
720575940620346417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1
